filename,width,height,class,xmin,ymin,xmax,ymax
Threadfin butterflyfish_024.jpg,1067,600,Threadfin butterflyfish,607,112,742,346
Threadfin butterflyfish_025.jpg,1067,600,Threadfin butterflyfish,600,197,830,537
Threadfin butterflyfish_026.jpg,1067,600,Threadfin butterflyfish,270,110,706,559
Threadfin butterflyfish_027.jpg,1299,600,Threadfin butterflyfish,666,280,803,497
Threadfin butterflyfish_028.jpg,1067,600,Threadfin butterflyfish,351,34,633,273
Threadfin butterflyfish_029.jpg,1299,600,Threadfin butterflyfish,600,299,794,532
Threadfin butterflyfish_030.jpg,1067,600,Threadfin butterflyfish,596,1,849,532
Threadfin butterflyfish_031.jpg,1299,600,Threadfin butterflyfish,756,58,1016,205
Threadfin butterflyfish_032.jpg,1299,600,Threadfin butterflyfish,661,240,868,489
Threadfin butterflyfish_033.jpg,1299,600,Threadfin butterflyfish,674,232,878,540
Threadfin butterflyfish_034.jpg,1067,600,Threadfin butterflyfish,415,31,613,384
Threadfin butterflyfish_035.jpg,1067,600,Threadfin butterflyfish,474,1,1067,342
Threadfin butterflyfish_036.jpg,1067,600,Threadfin butterflyfish,380,82,771,415
Threadfin butterflyfish_037.jpg,1067,600,Threadfin butterflyfish,197,62,599,338
Threadfin butterflyfish_038.jpg,1299,600,Threadfin butterflyfish,663,302,829,518
Threadfin butterflyfish_039.jpg,1067,600,Threadfin butterflyfish,409,100,532,292
Threadfin butterflyfish_040.JPG,600,800,Threadfin butterflyfish,207,376,311,485
Threadfin butterflyfish_041.JPG,600,800,Threadfin butterflyfish,286,319,414,437
Threadfin butterflyfish_042.JPG,600,800,Threadfin butterflyfish,274,340,409,426
Threadfin butterflyfish_043.JPG,600,800,Threadfin butterflyfish,76,180,475,484
Threadfin butterflyfish_044.JPG,600,800,Threadfin butterflyfish,189,53,508,458
Threadfin butterflyfish_045.JPG,600,800,Threadfin butterflyfish,15,12,600,570
Threadfin butterflyfish_046.JPG,600,800,Threadfin butterflyfish,1,115,596,658
Threadfin butterflyfish_047.JPG,600,800,Threadfin butterflyfish,1,79,600,687
Threadfin butterflyfish_048.JPG,600,800,Threadfin butterflyfish,42,151,559,592
Threadfin butterflyfish_049.JPG,600,800,Threadfin butterflyfish,12,253,475,559
Threadfin butterflyfish_050.JPG,600,800,Threadfin butterflyfish,109,269,433,533
Threadfin butterflyfish_051.JPG,600,800,Threadfin butterflyfish,242,316,537,486
Threadfin butterflyfish_052.JPG,600,800,Threadfin butterflyfish,276,350,492,483
Threadfin butterflyfish_053.JPG,600,1067,Threadfin butterflyfish,72,407,377,683
Threadfin butterflyfish_054.JPG,600,1067,Threadfin butterflyfish,1,391,268,635
Threadfin butterflyfish_055.JPG,600,1067,Threadfin butterflyfish,1,383,260,634
Threadfin butterflyfish_056.JPG,600,1067,Threadfin butterflyfish,1,396,245,622
Threadfin butterflyfish_057.JPG,600,1067,Threadfin butterflyfish,81,360,329,628
Threadfin butterflyfish_058.JPG,600,1067,Threadfin butterflyfish,97,364,340,618
Threadfin butterflyfish_059.JPG,600,1067,Threadfin butterflyfish,42,343,303,607
Threadfin butterflyfish_060.JPG,600,1067,Threadfin butterflyfish,1,320,272,595
Threadfin butterflyfish_061.JPG,600,1067,Threadfin butterflyfish,1,318,277,602
Threadfin butterflyfish_062.JPG,600,1067,Threadfin butterflyfish,31,331,332,618
Threadfin butterflyfish_063.JPG,600,1067,Threadfin butterflyfish,35,343,332,622
Threadfin butterflyfish_064.JPG,600,1067,Threadfin butterflyfish,19,333,316,630
Threadfin butterflyfish_065.JPG,600,1067,Threadfin butterflyfish,18,334,318,628
Threadfin butterflyfish_066.JPG,600,1067,Threadfin butterflyfish,14,344,284,652
Threadfin butterflyfish_067.JPG,600,1067,Threadfin butterflyfish,22,323,321,652
Threadfin butterflyfish_068.JPG,600,1067,Threadfin butterflyfish,32,305,295,683
Threadfin butterflyfish_069.JPG,600,1067,Threadfin butterflyfish,21,302,297,659
Threadfin butterflyfish_070.JPG,600,1067,Threadfin butterflyfish,1,348,269,647
Threadfin butterflyfish_071.JPG,600,1067,Threadfin butterflyfish,1,361,268,643
Threadfin butterflyfish_072.JPG,600,1067,Threadfin butterflyfish,1,377,305,628
Threadfin butterflyfish_073.JPG,600,1067,Threadfin butterflyfish,1,361,331,625
Threadfin butterflyfish_074.JPG,600,1067,Threadfin butterflyfish,1,374,371,610
Threadfin butterflyfish_075.JPG,600,1067,Threadfin butterflyfish,79,405,429,622
Threadfin butterflyfish_076.JPG,600,1067,Threadfin butterflyfish,113,433,426,604
Threadfin butterflyfish_077.JPG,600,1067,Threadfin butterflyfish,76,433,419,615
Threadfin butterflyfish_078.JPG,600,1067,Threadfin butterflyfish,92,402,406,591
Threadfin butterflyfish_079.jpg,600,1067,Threadfin butterflyfish,332,389,597,546
Threadfin butterflyfish_080.jpg,600,1067,Threadfin butterflyfish,337,399,600,535
Threadfin butterflyfish_081.JPG,600,1067,Threadfin butterflyfish,327,330,458,430
Threadfin butterflyfish_082.JPG,600,1067,Threadfin butterflyfish,429,314,579,420
Threadfin butterflyfish_083.JPG,600,1067,Threadfin butterflyfish,477,293,600,391
Threadfin butterflyfish_084.JPG,600,1067,Threadfin butterflyfish,408,507,600,656
Threadfin butterflyfish_085.JPG,600,1067,Threadfin butterflyfish,371,523,574,660
Threadfin butterflyfish_086.JPG,600,1067,Threadfin butterflyfish,318,528,529,675
Threadfin butterflyfish_087.JPG,600,1067,Threadfin butterflyfish,303,533,521,683
Threadfin butterflyfish_088.JPG,600,1067,Threadfin butterflyfish,239,572,461,714
Threadfin butterflyfish_089.JPG,600,1067,Threadfin butterflyfish,216,586,440,718
Threadfin butterflyfish_090.JPG,600,1067,Threadfin butterflyfish,221,610,418,736
Threadfin butterflyfish_091.JPG,600,1067,Threadfin butterflyfish,210,622,395,749
Threadfin butterflyfish_092.JPG,600,1067,Threadfin butterflyfish,179,625,321,739
Threadfin butterflyfish_093.JPG,600,1067,Threadfin butterflyfish,184,615,322,754
Threadfin butterflyfish_094.JPG,600,1067,Threadfin butterflyfish,171,612,298,764
Threadfin butterflyfish_095.JPG,600,1067,Threadfin butterflyfish,203,617,335,755
Threadfin butterflyfish_096.JPG,600,1067,Threadfin butterflyfish,213,612,340,764
Threadfin butterflyfish_097.JPG,600,1067,Threadfin butterflyfish,281,580,400,726
Threadfin butterflyfish_098.JPG,600,1067,Threadfin butterflyfish,314,510,432,664
Threadfin butterflyfish_099.JPG,600,1067,Threadfin butterflyfish,300,480,432,631
Threadfin butterflyfish_100.JPG,600,1067,Threadfin butterflyfish,306,480,426,634
Threadfin butterflyfish_101.JPG,600,1067,Threadfin butterflyfish,281,394,403,578
Threadfin butterflyfish_102.JPG,600,1067,Threadfin butterflyfish,293,375,410,570
Threadfin butterflyfish_103.JPG,600,1067,Threadfin butterflyfish,324,338,452,549
Threadfin butterflyfish_104.JPG,600,1067,Threadfin butterflyfish,393,307,574,576
Threadfin butterflyfish_105.JPG,600,1067,Threadfin butterflyfish,429,426,589,515
Threadfin butterflyfish_106.JPG,600,1067,Threadfin butterflyfish,392,433,543,546
Threadfin butterflyfish_107.JPG,600,1067,Threadfin butterflyfish,356,438,484,555
Threadfin butterflyfish_108.JPG,600,1067,Threadfin butterflyfish,347,454,445,560
Threadfin butterflyfish_109.JPG,600,1067,Threadfin butterflyfish,331,464,410,584
Threadfin butterflyfish_110.JPG,600,1067,Threadfin butterflyfish,1,391,261,633
Threadfin butterflyfish_111.JPG,600,1067,Threadfin butterflyfish,21,333,298,676
Threadfin butterflyfish_112.JPG,600,1067,Threadfin butterflyfish,1,361,293,638
Threadfin butterflyfish_113.JPG,600,1067,Threadfin butterflyfish,103,418,427,615
Threadfin butterflyfish_114.JPG,600,1067,Threadfin butterflyfish,77,422,416,618
Threadfin butterflyfish_115.JPG,600,1067,Threadfin butterflyfish,84,396,405,599
Threadfin butterflyfish_116.JPG,600,1067,Threadfin butterflyfish,221,604,347,762
Threadfin butterflyfish_117.JPG,600,1067,Threadfin butterflyfish,292,386,405,588
Threadfin butterflyfish_118.JPG,600,1067,Threadfin butterflyfish,281,383,418,570
Threadfin butterflyfish_119.JPG,600,1067,Threadfin butterflyfish,308,346,456,564
Threadfin butterflyfish_120.JPG,600,1067,Threadfin butterflyfish,393,302,566,578
Threadfin butterflyfish_121.JPG,600,1067,Threadfin butterflyfish,306,491,374,604
Threadfin butterflyfish_122.JPG,600,1067,Threadfin butterflyfish,284,497,372,609
Threadfin butterflyfish_123.JPG,600,1067,Threadfin butterflyfish,276,497,369,605
Threadfin butterflyfish_124.JPG,600,1067,Threadfin butterflyfish,261,517,387,623
Threadfin butterflyfish_125.JPG,600,1067,Threadfin butterflyfish,247,514,395,628
Threadfin butterflyfish_126.JPG,600,1067,Threadfin butterflyfish,256,534,413,633
Threadfin butterflyfish_127.JPG,600,1067,Threadfin butterflyfish,250,546,435,633
Threadfin butterflyfish_128.JPG,600,1067,Threadfin butterflyfish,258,557,406,639
Threadfin butterflyfish_129.JPG,600,1067,Threadfin butterflyfish,240,562,395,641
Threadfin butterflyfish_130.JPG,600,1067,Threadfin butterflyfish,187,404,426,641
Threadfin butterflyfish_131.JPG,600,1067,Threadfin butterflyfish,205,384,413,647
Threadfin butterflyfish_132.JPG,600,1067,Threadfin butterflyfish,1,451,508,922
Threadfin butterflyfish_133.JPG,600,1067,Threadfin butterflyfish,1,436,545,894
Threadfin butterflyfish_134.JPG,600,1067,Threadfin butterflyfish,1,460,529,904
Threadfin butterflyfish_135.JPG,600,1067,Threadfin butterflyfish,1,481,513,897
Threadfin butterflyfish_136.JPG,600,1067,Threadfin butterflyfish,1,503,476,910
Threadfin butterflyfish_137.JPG,600,1067,Threadfin butterflyfish,1,447,426,933
Threadfin butterflyfish_138.JPG,600,1067,Threadfin butterflyfish,1,408,458,943
Threadfin butterflyfish_139.JPG,600,1067,Threadfin butterflyfish,1,424,482,962
Threadfin butterflyfish_140.JPG,600,1067,Threadfin butterflyfish,1,464,527,938
Threadfin butterflyfish_141.JPG,600,1067,Threadfin butterflyfish,1,532,510,870
Threadfin butterflyfish_142.JPG,600,1067,Threadfin butterflyfish,1,561,529,872
Threadfin butterflyfish_143.JPG,600,1067,Threadfin butterflyfish,1,592,529,870
Threadfin butterflyfish_144.JPG,600,1067,Threadfin butterflyfish,1,592,531,889
Threadfin butterflyfish_145.JPG,600,1067,Threadfin butterflyfish,1,585,508,910
Threadfin butterflyfish_146.JPG,600,1067,Threadfin butterflyfish,1,569,489,912
Threadfin butterflyfish_147.JPG,600,1067,Threadfin butterflyfish,81,549,498,899
Threadfin butterflyfish_148.JPG,600,1067,Threadfin butterflyfish,168,507,489,891
Threadfin butterflyfish_149.JPG,600,1067,Threadfin butterflyfish,163,510,471,896
Threadfin butterflyfish_150.JPG,600,1067,Threadfin butterflyfish,174,509,460,894
Threadfin butterflyfish_151.JPG,600,1067,Threadfin butterflyfish,226,551,461,930
Threadfin butterflyfish_152.jpg,600,1067,Threadfin butterflyfish,335,381,600,536
Threadfin butterflyfish_153.JPG,600,1067,Threadfin butterflyfish,211,401,445,605
Threadfin butterflyfish_154.JPG,600,1067,Threadfin butterflyfish,192,380,434,581
Threadfin butterflyfish_155.JPG,600,1067,Threadfin butterflyfish,216,372,435,570
Threadfin butterflyfish_156.JPG,600,1067,Threadfin butterflyfish,239,368,456,551
Threadfin butterflyfish_157.JPG,600,1067,Threadfin butterflyfish,1,314,269,502
Threadfin butterflyfish_158.JPG,600,1067,Threadfin butterflyfish,1,321,248,504
Threadfin butterflyfish_159.JPG,600,1067,Threadfin butterflyfish,1,319,255,504
Threadfin butterflyfish_160.JPG,600,1067,Threadfin butterflyfish,1,333,258,494
Threadfin butterflyfish_161.JPG,600,1067,Threadfin butterflyfish,1,329,258,497
Threadfin butterflyfish_162.JPG,600,1067,Threadfin butterflyfish,40,331,297,504
Threadfin butterflyfish_163.JPG,600,1067,Threadfin butterflyfish,1,512,510,820
Threadfin butterflyfish_164.JPG,600,1067,Threadfin butterflyfish,69,346,331,525
Threadfin butterflyfish_165.JPG,600,1067,Threadfin butterflyfish,63,334,337,533
Threadfin butterflyfish_166.JPG,600,1067,Threadfin butterflyfish,60,357,329,536
Threadfin butterflyfish_167.JPG,600,1067,Threadfin butterflyfish,74,368,342,555
Threadfin butterflyfish_168.JPG,600,1067,Threadfin butterflyfish,90,372,343,549
Threadfin butterflyfish_169.JPG,600,1067,Threadfin butterflyfish,79,375,342,555
Threadfin butterflyfish_170.JPG,600,1067,Threadfin butterflyfish,72,388,322,562
Threadfin butterflyfish_171.JPG,600,1067,Threadfin butterflyfish,82,373,352,551
Threadfin butterflyfish_172.JPG,600,1067,Threadfin butterflyfish,74,372,350,552
Threadfin butterflyfish_173.JPG,600,1067,Threadfin butterflyfish,85,367,345,546
Threadfin butterflyfish_174.JPG,600,1067,Threadfin butterflyfish,92,373,352,565
Threadfin butterflyfish_175.JPG,600,1067,Threadfin butterflyfish,93,381,340,562
Threadfin butterflyfish_176.JPG,600,1067,Threadfin butterflyfish,85,375,347,567
Threadfin butterflyfish_177.JPG,600,1067,Threadfin butterflyfish,97,372,350,562
Threadfin butterflyfish_178.JPG,600,1067,Threadfin butterflyfish,116,360,348,562
Threadfin butterflyfish_179.JPG,600,1067,Threadfin butterflyfish,116,362,345,552
Threadfin butterflyfish_180.JPG,600,1067,Threadfin butterflyfish,132,355,358,576
Threadfin butterflyfish_181.JPG,600,1067,Threadfin butterflyfish,121,355,353,562
Threadfin butterflyfish_182.JPG,600,1067,Threadfin butterflyfish,132,359,358,570
Threadfin butterflyfish_183.JPG,600,1067,Threadfin butterflyfish,127,344,361,568
Threadfin butterflyfish_184.JPG,600,1067,Threadfin butterflyfish,129,347,369,572
Threadfin butterflyfish_185.JPG,600,1067,Threadfin butterflyfish,122,354,355,567
Threadfin butterflyfish_186.JPG,600,1067,Threadfin butterflyfish,142,352,360,573
Threadfin butterflyfish_187.JPG,600,1067,Threadfin butterflyfish,135,352,363,567
Threadfin butterflyfish_188.JPG,600,1067,Threadfin butterflyfish,131,352,361,562
Threadfin butterflyfish_189.JPG,600,1067,Threadfin butterflyfish,135,344,358,564
Threadfin butterflyfish_190.JPG,600,1067,Threadfin butterflyfish,131,355,355,562
Threadfin butterflyfish_191.JPG,600,1067,Threadfin butterflyfish,126,346,371,573
Threadfin butterflyfish_192.JPG,600,1067,Threadfin butterflyfish,129,364,363,575
Threadfin butterflyfish_193.JPG,600,1067,Threadfin butterflyfish,137,355,369,576
Threadfin butterflyfish_194.jpg,600,1067,Threadfin butterflyfish,1,343,553,768
Threadfin butterflyfish_195.JPG,600,1067,Threadfin butterflyfish,127,362,355,576
Threadfin butterflyfish_196.JPG,600,1067,Threadfin butterflyfish,129,362,355,580
Threadfin butterflyfish_197.JPG,600,1067,Threadfin butterflyfish,131,360,364,576
Threadfin butterflyfish_198.JPG,600,1067,Threadfin butterflyfish,145,360,353,575
Threadfin butterflyfish_199.JPG,600,1067,Threadfin butterflyfish,113,360,352,588
Threadfin butterflyfish_200.JPG,600,1067,Threadfin butterflyfish,132,359,364,568
Threadfin butterflyfish_201.JPG,600,1067,Threadfin butterflyfish,148,367,364,594
Threadfin butterflyfish_202.JPG,600,1067,Threadfin butterflyfish,155,373,360,584
Threadfin butterflyfish_203.JPG,600,1067,Threadfin butterflyfish,174,372,374,597
Threadfin butterflyfish_204.JPG,600,1067,Threadfin butterflyfish,168,383,345,586
Threadfin butterflyfish_205.JPG,600,1067,Threadfin butterflyfish,179,378,342,581
Threadfin butterflyfish_206.JPG,600,1067,Threadfin butterflyfish,161,368,360,576
Threadfin butterflyfish_207.JPG,600,1067,Threadfin butterflyfish,179,351,329,464
Threadfin butterflyfish_208.JPG,600,1067,Threadfin butterflyfish,205,343,353,464
Threadfin butterflyfish_209.JPG,600,1067,Threadfin butterflyfish,256,355,418,484
Threadfin butterflyfish_210.JPG,600,1067,Threadfin butterflyfish,279,357,453,491
Threadfin butterflyfish_211.JPG,600,1067,Threadfin butterflyfish,272,359,450,484
Threadfin butterflyfish_212.JPG,600,1067,Threadfin butterflyfish,282,362,456,483
Threadfin butterflyfish_213.JPG,600,1067,Threadfin butterflyfish,290,360,469,494
Threadfin butterflyfish_214.JPG,600,1067,Threadfin butterflyfish,326,349,484,484
Threadfin butterflyfish_215.JPG,600,1067,Threadfin butterflyfish,303,352,490,489
Threadfin butterflyfish_216.JPG,600,1067,Threadfin butterflyfish,1,491,477,855
Threadfin butterflyfish_217.JPG,600,1067,Threadfin butterflyfish,1,512,482,855
Threadfin butterflyfish_218.JPG,600,1067,Threadfin butterflyfish,1,531,497,880
Threadfin butterflyfish_219.JPG,600,1067,Threadfin butterflyfish,1,553,460,891
Threadfin butterflyfish_220.JPG,600,1067,Threadfin butterflyfish,1,572,452,889
Threadfin butterflyfish_221.JPG,600,1067,Threadfin butterflyfish,1,572,476,888
Threadfin butterflyfish_222.JPG,600,1067,Threadfin butterflyfish,1,592,471,894
Threadfin butterflyfish_223.JPG,600,1067,Threadfin butterflyfish,1,585,476,901
Threadfin butterflyfish_224.JPG,600,1067,Threadfin butterflyfish,1,600,460,914
Threadfin butterflyfish_225.JPG,600,1067,Threadfin butterflyfish,1,548,481,891
Threadfin butterflyfish_226.JPG,600,1067,Threadfin butterflyfish,47,581,498,910
Threadfin butterflyfish_227.JPG,600,1067,Threadfin butterflyfish,31,588,513,926
Threadfin butterflyfish_228.JPG,600,1067,Threadfin butterflyfish,29,588,485,926
Threadfin butterflyfish_229.JPG,600,1067,Threadfin butterflyfish,55,593,500,946
Threadfin butterflyfish_230.JPG,600,1067,Threadfin butterflyfish,81,604,540,957
Threadfin butterflyfish_231.JPG,600,1067,Threadfin butterflyfish,61,604,545,959
Threadfin butterflyfish_232.JPG,600,1067,Threadfin butterflyfish,58,572,561,922
Threadfin butterflyfish_233.JPG,600,1067,Threadfin butterflyfish,43,559,556,901
Threadfin butterflyfish_234.JPG,600,1067,Threadfin butterflyfish,34,583,542,896
Threadfin butterflyfish_235.JPG,600,1067,Threadfin butterflyfish,43,586,534,901
Threadfin butterflyfish_236.JPG,600,1067,Threadfin butterflyfish,72,605,548,894
Threadfin butterflyfish_237.JPG,600,1067,Threadfin butterflyfish,39,568,592,886
Threadfin butterflyfish_238.JPG,600,1067,Threadfin butterflyfish,45,584,599,857
Threadfin butterflyfish_239.JPG,600,1067,Threadfin butterflyfish,1,541,600,845
Threadfin butterflyfish_240.JPG,600,1067,Threadfin butterflyfish,1,525,553,830
Threadfin butterflyfish_241.JPG,600,1067,Threadfin butterflyfish,1,528,532,823
Threadfin butterflyfish_242.JPG,600,1067,Threadfin butterflyfish,1,546,526,829
Threadfin butterflyfish_243.JPG,600,1067,Threadfin butterflyfish,1,539,531,826
Threadfin butterflyfish_244.JPG,600,1067,Threadfin butterflyfish,1,533,497,807
Threadfin butterflyfish_245.JPG,600,1067,Threadfin butterflyfish,1,539,464,851
Threadfin butterflyfish_246.JPG,600,1067,Threadfin butterflyfish,1,547,466,844
Threadfin butterflyfish_247.JPG,600,1067,Threadfin butterflyfish,1,565,434,863
Threadfin butterflyfish_248.JPG,600,1067,Threadfin butterflyfish,1,557,471,863
Threadfin butterflyfish_249.JPG,600,1067,Threadfin butterflyfish,1,554,469,864
Threadfin butterflyfish_250.JPG,600,1067,Threadfin butterflyfish,1,552,492,854
Threadfin butterflyfish_251.JPG,600,1067,Threadfin butterflyfish,1,546,506,830
Threadfin butterflyfish_252.JPG,600,1067,Threadfin butterflyfish,1,517,521,823
Threadfin butterflyfish_253.JPG,600,1067,Threadfin butterflyfish,1,499,500,806
Threadfin butterflyfish_254.JPG,600,1067,Threadfin butterflyfish,1,502,514,802
Threadfin butterflyfish_255.JPG,600,1067,Threadfin butterflyfish,1,484,516,791
Threadfin butterflyfish_256.JPG,600,1067,Threadfin butterflyfish,1,488,545,789
Threadfin butterflyfish_257.JPG,600,1067,Threadfin butterflyfish,1,507,532,812
Threadfin butterflyfish_258.JPG,600,1067,Threadfin butterflyfish,1,509,527,812
Threadfin butterflyfish_259.JPG,600,1067,Threadfin butterflyfish,1,497,511,796
Threadfin butterflyfish_260.JPG,600,1067,Threadfin butterflyfish,1,491,513,792
Threadfin butterflyfish_261.JPG,600,1067,Threadfin butterflyfish,1,473,476,782
Threadfin butterflyfish_262.JPG,600,1067,Threadfin butterflyfish,1,484,490,790
Threadfin butterflyfish_263.JPG,600,800,Threadfin butterflyfish,233,245,340,348
